category,images,contains
pasta OR noodles,DuE2CT3XgAUsiQz.jpg,0
sauce,DuE2CT3XgAUsiQz.jpg,0
sauce soya,DuE2CT3XgAUsiQz.jpg,0
shrimp OR prawn,DuE2CT3XgAUsiQz.jpg,1
zucchini,DuE2CT3XgAUsiQz.jpg,0
pasta OR noodles,DuE2CT4W0AAKk3B.jpg,1
sauce,DuE2CT4W0AAKk3B.jpg,0
sauce soya,DuE2CT4W0AAKk3B.jpg,0
shrimp OR prawn,DuE2CT4W0AAKk3B.jpg,0
zucchini,DuE2CT4W0AAKk3B.jpg,1
pasta OR noodles,DuE2CTzW4AE9i7w.jpg,0
sauce,DuE2CTzW4AE9i7w.jpg,0
sauce soya,DuE2CTzW4AE9i7w.jpg,0
shrimp OR prawn,DuE2CTzW4AE9i7w.jpg,1
zucchini,DuE2CTzW4AE9i7w.jpg,0
pizza,DUE4u0ZWAAA7KNR.jpg,1
lemon,DUe8RtKX4AA-GsY.jpg,0
risotto,DUe8RtKX4AA-GsY.jpg,1
raclette,DueLOwZWoAEbRiY.jpg,1
(hazelnut OR chocolate) spread OR nutella OR ovomaltine OR caotina,DUEN3FaWAAAqdEY.jpg,1
chicken,DuetKK8W0AAuYE6.jpg,1
lemon,DuetKK8W0AAuYE6.jpg,0
mushroom,DuetKK8W0AAuYE6.jpg,0
onion,DuetKK8W0AAuYE6.jpg,0
tomato,DuetKK8W0AAuYE6.jpg,0
chicken,DuetKK9WkAANc1T.jpg,0
lemon,DuetKK9WkAANc1T.jpg,0
mushroom,DuetKK9WkAANc1T.jpg,0
onion,DuetKK9WkAANc1T.jpg,1
tomato,DuetKK9WkAANc1T.jpg,1
chicken,DuetKK9WsAA83yw.jpg,0
lemon,DuetKK9WsAA83yw.jpg,0
mushroom,DuetKK9WsAA83yw.jpg,0
onion,DuetKK9WsAA83yw.jpg,1
tomato,DuetKK9WsAA83yw.jpg,1
pizza,DUF1InFXcAIHTiv.jpg,1
chocolate,DUGfnXwXUAIEnp5.jpg,0
chocolate,DUGfoDyW4AEsyBc.jpg,0
cheese,DUGqLTSW4AIJJP3.jpg,0
(hazelnut OR chocolate) spread OR nutella OR ovomaltine OR caotina,DuhbqC8WwAAfdb6.jpg,0
pasta OR noodles,DuI1uZiW4AEFN6T.jpg,0
pizza,DuI1uZiW4AEFN6T.jpg,0
pasta OR noodles,Dui7So0W0AAAw3m.jpg,0
raclette,DujmtnjXQAU_3Bv.jpg,1
sushi,DujVRWsW0AY9UnK.jpg,0
tuna,DujVRWsW0AY9UnK.jpg,1
cheese,DUkZ5iYWsAAbTZG.jpg,1
bolognaise,DUm2n4nX4AAS0Zl.jpg,1
gnocchi,DUm2n4nX4AAS0Zl.jpg,1
biscuit OR cookie,DumPWrFWwAAtrpO.jpg,1
risotto,DuNjnDMXQAArHCE.jpg,1
hamburger OR burger,DuNkHjvW0AAPMXw.jpg,1
veggie burger,DuNkHjvW0AAPMXw.jpg,1
gnocchi,DuNLSUPV4AEqVsQ.jpg,1
pumpkin,DuNLSUPV4AEqVsQ.jpg,0
chocolate,DuNt-H2XQAEGzVU.jpg,0
bean,DuNyMRRWoAAOA5z.jpg,0
beef,DUO64tvXcAY7o6s.jpg,1
hamburger OR burger,DUO64tvXcAY7o6s.jpg,1
biscuit OR cookie,DUOEQ-jWkAA8rVe.jpg,1
hamburger OR burger,DuOPfC7XQAYxANK.jpg,1
cream,DUOVNYvX0AAN7Qc.jpg,1
curry,DUPpruZXcAEyS9Q.jpg,0
hamburger OR burger,DUPpruZXcAEyS9Q.jpg,1
sauce,DUPpruZXcAEyS9Q.jpg,0
pepper,DUPRj7MWsAEHCx6.jpg,1
pepper,DUPRj9XXUAI1dM7.jpg,1
bean,DuPVCZ-WkAEitRP.jpg,0
chicken,DuPVCZ-WkAEitRP.jpg,1
lentil,DuPVCZ-WkAEitRP.jpg,1
potato,DuPVCZ-WkAEitRP.jpg,0
sauce,DuPVCZ-WkAEitRP.jpg,0
vegetable,DuPVCZ-WkAEitRP.jpg,0
bean,DuPVCZ-XQAENtpH.jpg,0
chicken,DuPVCZ-XQAENtpH.jpg,1
lentil,DuPVCZ-XQAENtpH.jpg,0
potato,DuPVCZ-XQAENtpH.jpg,0
sauce,DuPVCZ-XQAENtpH.jpg,0
vegetable,DuPVCZ-XQAENtpH.jpg,0
bean,DuPVCZ9W4AAnKvI.jpg,0
chicken,DuPVCZ9W4AAnKvI.jpg,1
lentil,DuPVCZ9W4AAnKvI.jpg,0
potato,DuPVCZ9W4AAnKvI.jpg,0
sauce,DuPVCZ9W4AAnKvI.jpg,0
vegetable,DuPVCZ9W4AAnKvI.jpg,0
muesli,DUpXcvbWAAAdl66.jpg,0
apple,DUqFHm-W0AAYctR.jpg,0
cabbage,DUqFHm-W0AAYctR.jpg,0
potato,DUqFHm-W0AAYctR.jpg,0
sausage,DUqFHm-W0AAYctR.jpg,1
(yaourt OR yahourt OR yogourt OR yoghourt),DUQMzL4W0AAZj1A.jpg,0
bread,DUQMzL4W0AAZj1A.jpg,1
cheese,DUQMzL4W0AAZj1A.jpg,1
ham,DUQMzL4W0AAZj1A.jpg,1
egg,DurSGG-WsAAKwhT.jpg,1
egg,DuSsRYFX4AAit_l.jpg,1
egg,DuSsRYHWkAA4Ht5.jpg,0
chocolate,Dusu_5QXcAAwb7R.jpg,0
chocolate,DuSYLLYW0AUmy27.jpg,1
butter,DUt0IBIW4AAPmyT.jpg,0
egg,DUt0IBIW4AAPmyT.jpg,1
onion,DUt0IBIW4AAPmyT.jpg,1
salad,DUt0IBIW4AAPmyT.jpg,1
chocolate,DutI0z0XQAATopg.jpg,1
banana,DUtPK85WkAAeWYO.jpg,1
cheese,DuU029tWoAAs1sY.jpg,1
couscous,DUU6LRsWkAAPAd-.jpg,1
taboule OR couscous,DUU6LRsWkAAPAd-.jpg,0
chocolate,DUuc0KHW0AAVxig.jpg,0
risotto,DUuc0KHW0AAVxig.jpg,0
salad,DUuc0KHW0AAVxig.jpg,1
chocolate,DUuc1KlX0AELmeU.jpg,0
risotto,DUuc1KlX0AELmeU.jpg,1
salad,DUuc1KlX0AELmeU.jpg,0
chocolate,DUuc2BsXcAEmleQ.jpg,1
risotto,DUuc2BsXcAEmleQ.jpg,0
salad,DUuc2BsXcAEmleQ.jpg,0
sushi,DuuLE80X4AAt55z.jpg,0
croissant,DuW_TsqXQAECGt5.jpg,1
mozzarella,DUyg3hmW4AAfw5R.jpg,0
pizza,DUyg3hmW4AAfw5R.jpg,1
tomato sauce,DUyg3hmW4AAfw5R.jpg,0
brownie,DUYKuacW0AAuERj.jpg,1
salad,DUYn6YjXUAAIyyd.jpg,1
quiche OR (puff pastry),DUYqX_-XUAAULlT.jpg,1
tart,DUYqX_-XUAAULlT.jpg,0
chicken,DUZ-BqsXcAAWZdr.jpg,1
mushroom,DUZ-BqsXcAAWZdr.jpg,1
bacon,DUZf0o_XkAAil-f.jpg,1
chicken,DUZf0o_XkAAil-f.jpg,0
mushroom,DUZf0o_XkAAil-f.jpg,0
bacon,DUZf0o5W4AAp4ja.jpg,1
chicken,DUZf0o5W4AAp4ja.jpg,1
mushroom,DUZf0o5W4AAp4ja.jpg,1
bacon,DUZf0pAXUAE_nJL.jpg,1
chicken,DUZf0pAXUAE_nJL.jpg,1
mushroom,DUZf0pAXUAE_nJL.jpg,1
bacon,DUZf0pFX0AEFOj-.jpg,1
chicken,DUZf0pFX0AEFOj-.jpg,1
mushroom,DUZf0pFX0AEFOj-.jpg,0
chicken,DuZYOECW4AE3pIR.jpg,1
hamburger OR burger,DuZYOECW4AE3pIR.jpg,0
salad,DuZYOECW4AE3pIR.jpg,1
sushi,DuZYOECW4AE3pIR.jpg,0
soup,Dv_TeQ1X0AAIVyT.jpg,1
milk,Dv0dOnbWsAAeLTx.jpg,1
chips OR french fries OR crisps OR country fries,DV1MXbQWkAA8ehG.jpg,1
crisps,DV1MXbQWkAA8ehG.jpg,0
pasta OR noodles,DV2PlVSXUAI_SY4.jpg,1
cake,DV3ZazNXUAALnka.jpg,1
chocolate,DV3ZazNXUAALnka.jpg,0
carrot,DV50Np5W4AEduzo.jpg,1
(yaourt OR yahourt OR yogourt OR yoghourt),Dv57i8GW0AEOpy5.jpg,0
cheese,Dv57i8GW0AEOpy5.jpg,1
milk,Dv57i8GW0AEOpy5.jpg,0
bread,Dv6GbD8X4AASAbx.jpg,1
salad,Dv7Rko2W0AEi_ep.jpg,0
sauce,Dv7TaYuX0AA4FbG.jpg,0
fruit salad,Dv8SCGRX4AEUwdE.jpg,1
salad,Dv8SCGRX4AEUwdE.jpg,0
cake,DvbePzlXcAMoyrf.jpg,1
chocolate,DvbePzlXcAMoyrf.jpg,0
bread,DVbmBTtWkAAZ0mu.jpg,1
curry,DVbmBTtWkAAZ0mu.jpg,1
salad,DVbmBTtWkAAZ0mu.jpg,0
vegetable,DVbmBTtWkAAZ0mu.jpg,0
beef,DVCAx42XcAABe4A.jpg,1
beef,DVCAxgiXkAAtH1V.jpg,0
beef,DVCAyhuXcAAamKC.jpg,1
orange,DvCdQMhXQAARITs.jpg,0
sausage,DvcUeyUU8AAjlvn.jpg,0
olive,DvcXqxIWsAcOiiE.jpg,1
corn,DVDMM6zWAAMwuqL.jpg,0
rice,DVDMM6zWAAMwuqL.jpg,0
corn,DVDMQMCWsAA8FlS.jpg,0
rice,DVDMQMCWsAA8FlS.jpg,0
cheese,DvF82bDXcAEzTZm.jpg,0
raclette,DvF82bDXcAEzTZm.jpg,1
cheese,Dvf8QIHWsAA8f16.jpg,
gruyere,Dvf8QIHWsAA8f16.jpg,
omelette,Dvf8QIHWsAA8f16.jpg,
onion,Dvf8QIHWsAA8f16.jpg,
pepper,Dvf8QIHWsAA8f16.jpg,
potato,Dvf8QIHWsAA8f16.jpg,
sweet potato,Dvf8QIHWsAA8f16.jpg,
cake,DVG_GN_WsAE5N-4.jpg,1
carrot,DVG_GN_WsAE5N-4.jpg,0
beef,DVG1Vm_XcAA6joo.jpg,0
hamburger OR burger,DVG1Vm_XcAA6joo.jpg,1
cheese,DvGrEseWkAEUnNR.jpg,
raclette,DvGrEseWkAEUnNR.jpg,
salad,DVgtPzkWkAAZprD.jpg,1
soup,DVgtPzkWkAAZprD.jpg,0
bean,DVH2hilWAAEKM54.jpg,0
brioche,DVhD6wNXkAAMWmH.jpg,0
croissant,DVhD6wNXkAAMWmH.jpg,0
sausage,DVhD6wNXkAAMWmH.jpg,1
brioche,DVhD7m0X4AAfyox.jpg,0
croissant,DVhD7m0X4AAfyox.jpg,0
sausage,DVhD7m0X4AAfyox.jpg,0
crepe,DvHDw8bWkAAa4Kq.jpg,1
pancake,DvHDw8bWkAAa4Kq.jpg,0
pizza,DvHrtDHWoAA0qQ7.jpg,0
cake,DViCbUhW0AErOj2.jpg,1
chocolate,DVJCN6kW4AUVgbC.jpg,0
chocolate,DVJOnbkW0AAl7zC.jpg,0
pasta OR noodles,DVJOnbkW0AAl7zC.jpg,1
chocolate,DVJOrhuX4AAdX-R.jpg,0
pasta OR noodles,DVJOrhuX4AAdX-R.jpg,1
chocolate,DVJOtw_WAAALYWh.jpg,0
pasta OR noodles,DVJOtw_WAAALYWh.jpg,1
shrimp OR prawn,DVK7nGAVAAA6rcs.jpg,1
cake,DVK9Aa0U8AEkST0.jpg,1
cake,DvK9TY4XcAAT6Hp.jpg,1
lemon,DvK9TY4XcAAT6Hp.jpg,0
pepper,DvkeLlzW0AAT-uk.jpg,1
cake,DVL5CUGXkAAqUqr.jpg,1
pork,DvltfXOWoAEYGiD.jpg,1
bacon,DvMZ3nVX4AAQv1I.jpg,1
bean,DvMZ3nVX4AAQv1I.jpg,0
pepper,DvMZ3nVX4AAQv1I.jpg,0
potato,DvMZ3nVX4AAQv1I.jpg,1
raspberry,DvN8Uy6X0AAEFg_.jpg,0
salmon,DvN8Uy6X0AAEFg_.jpg,0
sauce,DvN8Uy6X0AAEFg_.jpg,1
sauce soya,DvN8Uy6X0AAEFg_.jpg,0
chocolate,DVnb5X4U8AUiugw.jpg,0
lasagne,DvNJwhPX0AAh8Fj.jpg,1
fajita,DVNn_AbW4AASqZY.jpg,0
fajita,DVNn9y_WAAAXye0.jpg,0
fajita,DVNoAQNWsAAuNUY.jpg,0
egg,DvOQBoIWsAE3vVl.jpg,0
ham,DvOQBoIWsAE3vVl.jpg,0
lasagne,DvOQBoIWsAE3vVl.jpg,1
feta,DVoTteOXkAAzbTx.jpg,1
pizza,DVoTteOXkAAzbTx.jpg,1
pumpkin,DVoTteOXkAAzbTx.jpg,0
vegetable,DvRflCdXgAAN9af.jpg,0
apple,DvrVfvaWkAEoCA5.jpg,0
apple,DvrVhYEWsAEmrqg.jpg,0
egg,DVRZAxgW4AImT_8.jpg,1
sushi,DvsJa8XXcAA9sI9.jpg,1
bread,DVSpvhzW4AUBTti.jpg,0
cheese,DVSpvhzW4AUBTti.jpg,1
pepper,DVSpvhzW4AUBTti.jpg,0
soup,DVSthihWsAAr6Ny.jpg,0
chicken,DVStKtvWsAA48vv.jpg,1
soup,DVStKtvWsAA48vv.jpg,1
cheese,DVSVKbPXkAI9kzA.jpg,0
chocolate,DVSVKbPXkAI9kzA.jpg,0
cheese,DVSVKbTXcAESiiw.jpg,1
chocolate,DVSVKbTXcAESiiw.jpg,0
cake,DvTNeJJWoAEdZ3t.jpg,1
cake,DvTNeLyWoAAPfiW.jpg,0
cake,Dvu9E6RXgAAjvaI.jpg,1
lasagne,DvV_7HLXgAAp_pG.jpg,1
soup,DVvxFnNX4AAViAk.jpg,0
soup,Dvw2MlzW0AMSwX1.jpg,1
soup,Dvw2MM5XcAESbUe.jpg,0
soup,DVwCoAaW4AAIzO4.jpg,0
vegetable,DVwCoAaW4AAIzO4.jpg,0
egg,DVwEO_JX4AAzzyh.jpg,0
vegetable,DVWS3HZW4AADopC.jpg,0
salad,DVwVyzQX0AIAKFz.jpg,0
nut,DvxBG73X4AEMVEo.jpg,0
salad,Dvxw899WsAAMAmW.jpg,1
(yaourt OR yahourt OR yogourt OR yoghourt),DVyFL5xX0AA1B65.jpg,1
chocolate,Dw_ImCZWkAAwAOP.jpg,1
cheese,DW0QiXMXkAAN0Sn.jpg,1
pork,DW1o3kcW0AEbMo-.jpg,1
pancake,DW378HJXkAAOFrX.jpg,1
bread,DW3vlrAXcAAQ0ep.jpg,0
butter,DW490NKXUAA-vaF.jpg,1
cake,DW4Hlr2XUAABtLS.jpg,1
kiwi,Dw4hSrSWsAAxqxt.jpg,1
tofu,Dw4UiOwWwAE5U8m.jpg,1
chocolate,DW4WPPHXcAEoFys.jpg,1
pumpkin,DW51ld9XcAAFr8N.jpg,0
potato,DW6ae4UXUAE5N6_.jpg,0
cake,DW8oIaCX4AAfsS4.jpg,1
peach,DW8oIaCX4AAfsS4.jpg,0
bread,DW8r9CbU0AAwrp-.jpg,0
milk,Dw9-6QlXQAA3I8l.jpg,0
mango,DW9iAfLXUAI6Btr.jpg,0
rice,DW9iAfLXUAI6Btr.jpg,0
mango,DW9iCF0X4AAmbPL.jpg,0
rice,DW9iCF0X4AAmbPL.jpg,0
salad,DW9PAm1W4AAkICl.jpg,1
soup,DW9PAm1W4AAkICl.jpg,0
bean,DwA8C-ZWwAAt7m7.jpg,0
apricot,DWAl9vpXcAAkBen.jpg,1
cream,DWAl9vpXcAAkBen.jpg,0
egg,DwAnt6eX4AEkgxF.jpg,0
rice,DwAnt6eX4AEkgxF.jpg,0
risotto,DwAnt6eX4AEkgxF.jpg,1
salad,DwAnt6eX4AEkgxF.jpg,0
sauce,DwAnt6eX4AEkgxF.jpg,0
sauce soya,DwAnt6eX4AEkgxF.jpg,0
egg,DwAnt6gX4AARqyc.jpg,0
rice,DwAnt6gX4AARqyc.jpg,1
risotto,DwAnt6gX4AARqyc.jpg,0
salad,DwAnt6gX4AARqyc.jpg,0
sauce,DwAnt6gX4AARqyc.jpg,0
sauce soya,DwAnt6gX4AARqyc.jpg,0
egg,DwAnt6iWsAE3B9F.jpg,0
rice,DwAnt6iWsAE3B9F.jpg,0
risotto,DwAnt6iWsAE3B9F.jpg,0
salad,DwAnt6iWsAE3B9F.jpg,0
sauce,DwAnt6iWsAE3B9F.jpg,1
sauce soya,DwAnt6iWsAE3B9F.jpg,0
egg,DwAnt6kWwAAj8X2.jpg,0
rice,DwAnt6kWwAAj8X2.jpg,0
risotto,DwAnt6kWwAAj8X2.jpg,0
salad,DwAnt6kWwAAj8X2.jpg,0
sauce,DwAnt6kWwAAj8X2.jpg,1
sauce soya,DwAnt6kWwAAj8X2.jpg,0
chocolate,DwAZVL_XgAA5Kl7.jpg,0
praline,DwAZVL_XgAA5Kl7.jpg,1
blueberry,DWB6EUMW0AAOWhN.jpg,0
apple,DWBENhGX0AACt1z.jpg,0
celeriac,DWBENhGX0AACt1z.jpg,1
pistachio,DWBENhGX0AACt1z.jpg,0
spaghetti,DwdIaEsXcAU_G61.jpg,1
pasta OR noodles,DwDiBQiXQAAIL0V.jpg,1
nut,DweNms9WwAA_o-D.jpg,0
orange,DweNms9WwAA_o-D.jpg,1
corn,Dwex-6wW0AAQPqG.jpg,0
rice,DWF1XzwWsAA2uw-.jpg,0
chocolate,DWFHSSJW4AAk4M-.jpg,1
taboule OR couscous,DwFkwRyWsAAw6cZ.jpg,0
cream,DWGbOQOX0AE7j5P.jpg,0
onion,DWgzvKeW4AEYOL7.jpg,1
pasta OR noodles,DWJ2C_DWkAEO8uz.png,1
chocolate,DWJ59N1X4AA2oqW.jpg,1
biscuit OR cookie,DwjAynHWkAAVhJD.jpg,1
nut,DwjAynHWkAAVhJD.jpg,0
seeds,DwjAynHWkAAVhJD.jpg,0
bread,DWjlaDnXcAApwTV.jpg,1
chocolate,DWjlaDnXcAApwTV.jpg,0
pizza,DwJTbcFWkAA6n_i.jpg,1
broccoli,DwKAxsHWoAIw5TP.jpg,1
soup,DwKAxsHWoAIw5TP.jpg,0
cheese,DWkEzWpX0AI3Ooj.jpg,1
pizza,DWkEzWpX0AI3Ooj.jpg,0
raclette,DWkEzWpX0AI3Ooj.jpg,0
raclette,DwKrXjyXgAAy2pY.jpg,1
quinoa,DWL9txKX0AEh_Av.jpg,0
salad,DWL9txKX0AEh_Av.jpg,0
sauce,DWL9txKX0AEh_Av.jpg,1
hamburger OR burger,DWLKOr2XkAIGgLq.jpg,1
chocolate,DWO4fI_WsAAVnTq.jpg,0
feta,DWP8mKfX4AEnfRU.jpg,0
hamburger OR burger,DWPcggGW0AAfLhZ.jpg,1
salad,DwPH-DQXcAAudx_.jpg,0
salad,DwPH-DRWkAEDGf4.jpg,0
cheese,DWPUPiUX0AElcjn.jpg,1
olive,DWQ_xiaW0AI2yt4.jpg,0
cake,DwQlxzuWoAEQtNi.jpg,0
chocolate,DWQw2-0WkAAcT0W.jpg,0
chocolate,DWQw2-2WAAAokf2.jpg,0
egg,DwT41vDWsAAEIny.jpg,1
quinoa,DwT41vDWsAAEIny.jpg,1
salad,DwT41vDWsAAEIny.jpg,0
chicken,DwTpZgrWoAATvWY.jpg,0
eggplant,DwTpZgrWoAATvWY.jpg,0
soup,DwTpZgrWoAATvWY.jpg,1
tomato,DwTpZgrWoAATvWY.jpg,0
lemon,Dwtuik6WoAAYPg4.jpg,0
lentil,Dwtuik6WoAAYPg4.jpg,0
nut,Dwtuik6WoAAYPg4.jpg,1
olive,Dwtuik6WoAAYPg4.jpg,0
pasta OR noodles,Dwtuik6WoAAYPg4.jpg,0
salad,Dwtuik6WoAAYPg4.jpg,1
salad dressing,Dwtuik6WoAAYPg4.jpg,0
bacon,DWUbdX2XkAE4nNT.jpg,0
bean,DWUbdX2XkAE4nNT.jpg,0
pepper,DWUbdX2XkAE4nNT.jpg,0
sauce,DWUbdX2XkAE4nNT.jpg,0
chocolate,DWuyibfWsAACHNJ.jpg,0
sausage,DwvkSyFWsAE4SVn.jpg,1
sausage,DwvkSyFWwAAXNDn.jpg,1
date,DWVpzuRXkAIDUCr.jpg,0
pizza,DwVXRitX4AAwm4S.jpg,1
curry,DWy8My_X4AANi1M.jpg,1
cake,Dwyn_ZoWwAAxZ82.jpg,1
biscuit OR cookie,DwyT3JqXQAAaoDn.jpg,0
hamburger OR burger,DwZMvVAW0AAbYvG.jpg,1
curry,DWZtEbCXUAAYUY0.jpg,0
curry,DWZtEdmWkAAufYQ.jpg,1
cheese,DWzYyJtXkAAxP15.jpg,1
pasta OR noodles,DWzZo8bXcAAXr3v.jpg,0
potato,Dx_7DxOXQAAPd-Q.jpg,0
soup,Dx_7DxOXQAAPd-Q.jpg,1
bread,DX_t8sGX0AEJ5pY.jpg,1
muesli,DX_t8sGX0AEJ5pY.jpg,0
salmon,DX_t8sGX0AEJ5pY.jpg,1
bread,DX_t8sGXcAAEq_z.jpg,0
muesli,DX_t8sGXcAAEq_z.jpg,0
salmon,DX_t8sGXcAAEq_z.jpg,0
bread,DX_t8sIX0AAZFPT.jpg,1
muesli,DX_t8sIX0AAZFPT.jpg,0
salmon,DX_t8sIX0AAZFPT.jpg,0
bread,DX_t8sIX4AAhUcl.jpg,1
muesli,DX_t8sIX4AAhUcl.jpg,0
salmon,DX_t8sIX4AAhUcl.jpg,0
bread,Dx-0N2aWsAAUW6-.jpg,0
bread,Dx-0N2cXcAASK0y.jpg,0
chocolate,Dx1pqZ0XQAEF7zP.jpg,1
chocolate,Dx1psGWWsAUESXO.jpg,1
artichoke,Dx1sD7KWsAA5rfw.jpg,1
soup,Dx1sD7KWsAA5rfw.jpg,0
artichoke,Dx2AKsKX4AAoS1R.jpg,1
soup,Dx2AKsKX4AAoS1R.jpg,0
curry,Dx3g_2eX0AAO9tL.jpg,1
pizza,Dx3H4ohX4AAJWe-.jpg,1
curry,Dx3hAjGXgAACB4j.jpg,1
raclette,Dx3Iy3RW0AMOgkG.jpg,1
raclette,Dx3IyWIWoAAIjsV.jpg,1
chocolate,DX3sw1VX0AAA8gM.jpg,0
salad,DX3sw1VX0AAA8gM.jpg,1
almond,Dx6aYi_XgAEbG0g.jpg,0
banana,Dx6aYi_XgAEbG0g.jpg,1
butter,Dx6aYi_XgAEbG0g.jpg,0
milk,Dx6aYi_XgAEbG0g.jpg,0
raspberry,Dx6aYi_XgAEbG0g.jpg,1
seeds,Dx6aYi_XgAEbG0g.jpg,1
soup,Dx6nw_DXcAAm1Jx.jpg,0
soup,Dx6nw_FWkAAnbuF.jpg,0
chocolate,Dx7_bMbW0AUDbE0.jpg,0
cake,DX7eglvWsAAziwJ.jpg,0
carrot,Dx7xSVcX0AEzQyc.jpg,0
shrimp OR prawn,Dx7xSVcX0AEzQyc.jpg,1
soup,Dx7xSVcX0AEzQyc.jpg,1
apple,DX85tJAX0AEqq8I.jpg,1
chicken,DX85tJAX0AEqq8I.jpg,1
curry,DX85tJAX0AEqq8I.jpg,1
quinoa,DX85tJAX0AEqq8I.jpg,1
apple,DX85vJlW4AAF5HZ.jpg,1
onion,DX85vJlW4AAF5HZ.jpg,0
chicken,DX85zQ8XcAEgkZh.jpg,1
brownie,Dx8AWkGX0AElNp3.jpg,1
brownie,Dx8AXkiXgAEpqbj.jpg,1
brownie,Dx8AYIOX4AAQqV-.jpg,0
corn,Dx8fExnWwAIvlCh.jpg,0
zucchini,Dx8HU_aWkAAbrbK.jpg,0
potato,DX8wm33W0AIMI32.jpg,0
raspberry,DxBoeyjXQAINrVC.jpg,1
chicken,DXbuZh1W4AEPirl.jpg,0
rice,DXbuZh1W4AEPirl.jpg,0
sauce,DXbuZh1W4AEPirl.jpg,0
chicken,DXbuZiBWkAAghW_.jpg,1
rice,DXbuZiBWkAAghW_.jpg,1
sauce,DXbuZiBWkAAghW_.jpg,1
cheese,DXbx57pX4AAZlt2.jpg,1
onion,DXbx57pX4AAZlt2.jpg,1
pesto,DXbx57pX4AAZlt2.jpg,1
pizza,DXbx57pX4AAZlt2.jpg,1
potato,DXbx57pX4AAZlt2.jpg,0
sweet potato,DXbx57pX4AAZlt2.jpg,1
brownie,DXC2eEoWAAEIiiO.jpg,1
butter,DxCI8F5XgAAfbn-.jpg,0
pasta OR noodles,DxCIppHWsAE-YvG.jpg,1
spinach,DxCIppHWsAE-YvG.jpg,0
avocado,DXCIxz8XkAA5fSh.jpg,0
salmon,DXCIxz8XkAA5fSh.jpg,1
bean,DxCKZKOXgAAhhS1.jpg,0
cauliflower,DxCKZKOXgAAhhS1.jpg,1
rice,DxCKZKOXgAAhhS1.jpg,0
tofu,DxCKZKOXgAAhhS1.jpg,1
cake,DXcogUKX0AAH9kN.jpg,1
rice,DXD-BQeXcAAFKjb.jpg,1
shrimp OR prawn,DXD-BQeXcAAFKjb.jpg,1
zucchini,DXD-BQeXcAAFKjb.jpg,1
omelette,DxdjBnoWsAM6owp.jpg,1
vegetable,DxdjBnoWsAM6owp.jpg,1
(hazelnut OR chocolate) spread OR nutella OR ovomaltine OR caotina,DxdQUx9WkAAKh4w.jpg,1
bacon,DXeHikRW0AI2JSg.jpg,1
cheese,DXeHikRW0AI2JSg.jpg,0
onion,DXeHikRW0AI2JSg.jpg,0
potato,DXeHikRW0AI2JSg.jpg,0
sauce,DXFQmaEW4AIPtsG.jpg,0
cheese,DxfzgTWX0AAUVxC.jpg,0
soup,DxfzgTWX0AAUVxC.jpg,1
apple,Dxg1RFiW0AADLuO.jpg,0
almond,DxgLyV-X4AAbwTp.jpg,0
butter,DxgLyV-X4AAbwTp.jpg,1
nut,DxGXCKOVYAAofuN.jpg,0
corn,DxHCWyeXcAAqQ6u.jpg,0
bread,DxHfc0rWoAAsKS_.jpg,1
salad,DxhSMxxWsAA_3T8.jpg,1
hamburger OR burger,DXICDncX0AA42NX.jpg,0
raspberry,DXICDncX0AA42NX.jpg,1
hamburger OR burger,DXICDneWAAEIODj.jpg,1
raspberry,DXICDneWAAEIODj.jpg,0
hamburger OR burger,DXICDnZW0AAGItN.jpg,1
raspberry,DXICDnZW0AAGItN.jpg,0
(yaourt OR yahourt OR yogourt OR yoghourt),DxIQsfkWsAAQG4e.jpg,1
apple,DxIQsfkWsAAQG4e.jpg,0
date,DxIQsfkWsAAQG4e.jpg,0
milk,DxIQsfkWsAAQG4e.jpg,0
orange,DxIQsfkWsAAQG4e.jpg,0
pear,DxIQsfkWsAAQG4e.jpg,0
(yaourt OR yahourt OR yogourt OR yoghourt),DxIQtfpWkAAouw_.jpg,1
apple,DxIQtfpWkAAouw_.jpg,1
date,DxIQtfpWkAAouw_.jpg,0
milk,DxIQtfpWkAAouw_.jpg,0
orange,DxIQtfpWkAAouw_.jpg,1
pear,DxIQtfpWkAAouw_.jpg,0
(yaourt OR yahourt OR yogourt OR yoghourt),DxIQufOW0AkWk92.jpg,0
apple,DxIQufOW0AkWk92.jpg,1
date,DxIQufOW0AkWk92.jpg,0
milk,DxIQufOW0AkWk92.jpg,0
orange,DxIQufOW0AkWk92.jpg,1
pear,DxIQufOW0AkWk92.jpg,0
hamburger OR burger,DxIrPgBWkAA53g3.jpg,1
pasta OR noodles,DXjAlYlWAAE-Peh.jpg,0
strawberry,DXjMR50X4AEysMX.jpg,1
cake,DXM1CHrW4AA_TQu.jpg,0
raclette,DXMEFONWAAAQmDl.jpg,1
grits OR polenta OR (maize flour),DxmEteRXcAABhfg.jpg,1
mushroom,DxmEteRXcAABhfg.jpg,1
hamburger OR burger,DxmqwWZWoAExDS6.jpg,1
bread,DxmwDlTVAAU4TML.jpg,1
cheese,DxmwDlTVAAU4TML.jpg,1
salad,DxmwDlTVAAU4TML.jpg,1
salad dressing,DxmwDlTVAAU4TML.jpg,0
soup,DxMWrpLWoAAqPSC.jpg,1
vegetable,DxMWrpLWoAAqPSC.jpg,0
biscuit OR cookie,DxMxiLOWkAAFvZY.jpg,0
